;28.769.704/0001-42;CRUZEIRO MODAS LTDA;CRUZEIRO MODAS;RUA;ALMIRANTE JACEGUAIS;ISAURA PARENTE;RIO BRANCO;AC;92994775500;;jean.filialacre@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4616800,4618499,4713002,4755502,4755503,4772500,4782201,4783101,4789001,4789099;Matriz com 0 Filiais;;ATIVA;11/01/2023;Sociedade Empres ria Limitada;11/01/2023;N;11/01/2023;31/12/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;11/01/2023;00/00/0000;R$ 50.000,00;PF-;JEFERSON CESAR MENDANHA DE OLIVEIRA-
;56.780.857/0001-26;AGUIA COMERCIO LTDA;AGUIA BABY;AVENIDA;CARLOS LINS CORTES;INFRAERO;MACAPA;AP;96991354006;;carloseanalice@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4789099,4789001,4772500,4757100,4774100,4755501,4752100,4751201,4755502,4755503,4753900,4782201,4783102,4783101;Matriz com 0 Filiais;;ATIVA;02/12/2024;Sociedade Empres ria Limitada;02/12/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;02/12/2024;00/00/0000;R$ 50.000,00;PF-;JEFERSON DE MATOS SILVA-
;58.970.761/0001-56;CANTINHO DELAS MODA INTIMA LTDA;CANTINHO DELAS MODA INTIMA;RUA;JOSE FILHO DOS SANTOS REIS;BOM REMEDIO;ITAITUBA;PA;93981008224;;ck2amorim@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4772500,479;Matriz com 0 Filiais;;ATIVA;13/03/2019;Sociedade Empres ria Limitada;13/03/2019;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2024;00/00/0000;R$ 200.000,00;PF-;JEFERSON DOS SANTOS FERREIRA-
;48.426.733/0001-19;LOJA MANIA KIDS GURUPI LTDA;LOJA MANIA KIDS;RUA;PRESIDENTE GET?LIO VARGAS;SETOR CENTRAL;GURUPI;TO;63981480772;0;jeanvendas2013@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4530703,4530704,4530706,4615000,4616800,4617600,4642701,4643501,4721104,4723700,4729699,4755502,4755503,4761003,4763602,4782201,4782202,4789001,4930201,4930202,8230001;Matriz com 0 Filiais;;ATIVA;26/11/2025;Sociedade Empres ria Limitada;26/11/2025;;//;//;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;//;//;R$ 200.000,00;PF-;JEFERSON EDUARDO DE OLIVEIRA-
;27.494.860/0001-85;LOJA DO MILITAR CONFECCAO PREMIUM LTDA;LOJA DO MILITAR;RUA;PADRE LUIS DAVID;ALVORADA;MACAPA;AP;96981165633;;chriscian21@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4763601,4763604,4789009,9329899;Matriz com 1 Filiais;;ATIVA;07/07/2021;Sociedade Empres ria Limitada;12/04/2011;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2022;00/00/0000;R$ 150.000,00;PF-;JEFERSON KENNEDY MOITA DA SILVA-
;35.153.236/0001-42;CLEU MODAS LTDA;CLEU MODAS;RODOVIA;COMANDANTE PEDRO SALVADOR DINIZ;FORTALEZA;SANTANA;AP;96991809592;;jeandersonlobato@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;10/06/2025;Sociedade Empres ria Limitada;10/06/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;10/06/2025;00/00/0000;R$ 50.000,00;PF-PF-;JEFERSON LUIZ TORTOLA-DHIEGO OREZINO COSTA-
;36.658.036/0001-04;J & L COMERCIO DE ARTIGOS DO VESTUARIO E CALCADOS LTDA;A. MAR FASHION BRAND;TRAVESSA;ESTADO DO ESTADO DO PARA;CELIO MIRANDA;PARAGOMINAS;PA;91981183140;;kairoscon@outlook.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4754701,4755503,4782201,4782202,4789001,7319002,7319003,8230001;Matriz com 0 Filiais;;ATIVA;01/02/2022;Sociedade Empres ria Limitada;21/03/2019;N;21/03/2019;31/08/2022;NAO;MICRO EMPRESA;SIMPLES NACIONAL;21/03/2019;00/00/0000;R$ 120.000,00;PF-;JEFERSON MONTEIRO SILVA FILHO-
;38.017.033/0001-17;AMESEE PRESENTES E UTILIDADES LTDA;AMESEE;AVENIDA;TANCREDO NEVES;CENTRO;SAO FRANCISCO DO GUAPORE;RO;69984312407;;amesee2020@outlook.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;4616800,4618401,4642701,4686902,4691500,4712100,4713002,4721102,4721104,4723700,4729699,4754702,4755503,4759899,4763601,4763602,4772500,4781400,4782201,4782202,4783101,4783102,4789099,5612100,7319002,7410202;Matriz com 0 Filiais;;ATIVA;15/08/2023;Sociedade Empres ria Limitada;15/08/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;15/08/2023;00/00/0000;R$ 25.000,00;PF-;JEFFERSON ALVES RAMALHO-
;53.058.849/0001-82;JRS COMERCIO DE CONFECCOES E VESTUARIO LTDA;JRS CONFECCOES;RUA;GRAPIA;NOVA CIDADE;MANAUS;AM;92981523410;;jeanerosa1974@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4789099,4773300,4772500,4752100,4755501,4755502,4759801,4754701,4763602,4753900,4754703,4783102,4783101;Matriz com 0 Filiais;;ATIVA;27/11/2025;Sociedade Empres ria Limitada;27/11/2025;;//;//;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;//;//;R$ 50.000,00;PF-PF-;JEFFERSON ALVES RAMALHO-GABRIELA OLIVEIRA DE CASTRO RAMALHO-
;47.011.692/0001-37;ROSA E AZUL MODA KIDS LTDA;ROSA E AZUL KIDS;TRAVESSA;ESTADO DO PARA;CENTRO;PARAGOMINAS;PA;91982350515;0;rosaeazulpgm@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755501,4782202,4755502,4755503,4783101,4782201;Matriz com 0 Filiais;;ATIVA;24/04/2025;Sociedade Empres ria Limitada;24/04/2025;;//;//;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;//;//;R$ 100.000,00;PF-PF-PF-;JEFFERSON AMORIM MONTEIRO-DERECK ANDERSON MARTINS RODRIGUES-LIDIANE OLIVEIRA REIS-
;41.393.640/0001-96;ELOA KIDS LTDA;ELOA KIDS;QUADRA;ACNO 11, CONJUNTO 03, RUA NO 11, (103N - II, RUA NO 11, N 08;PLANO DIRETOR NORTE;PALMAS;TO;63992457445;;jeanifermmjw1989@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4789099;Matriz com 0 Filiais;;ATIVA;10/10/2023;Sociedade Empres ria Limitada;10/10/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;10/10/2023;00/00/0000;R$ 100.000,00;PF-;JEFFERSON CHRISTHIAN SOUZA LAGE-
;49.153.024/0001-70;JEF SPORTS LTDA;JEF SPORTS;AVENIDA;CALAMA;APONIA;PORTO VELHO;RO;69993230817;;jeff.sportsro@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4642701,4643501,4782201;Matriz com 0 Filiais;;ATIVA;09/05/2024;Sociedade Empres ria Limitada;09/05/2024;N;09/05/2024;31/10/2025;NAO;MICRO EMPRESA;SIMPLES NACIONAL;09/05/2024;00/00/0000;R$ 100.000,00;PF-;JEFFERSON FERNANDO NEVES SANTOS-
;58.310.514/0001-23;VITARELLI MATTOS LTDA;VITARELLI MODAS;AVENIDA;SETE DE SETEMBRO;CENTRO;PORTO VELHO;RO;69993474606;0;jefersondoqcripto@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4753900,4757100,4759899,4763601,4763602,4783101,4783102;Matriz com 0 Filiais;;ATIVA;25/10/2024;Sociedade Empres ria Limitada;25/10/2024;N;25/10/2024;31/12/2024;NAO;MICRO EMPRESA;SIMPLES NACIONAL;25/10/2024;00/00/0000;R$ 180.000,00;PF-;JEFFERSON MOURA CARNEIRO-
;33.013.625/0001-47;J. DOS SANTOS FERREIRA - LTDA;SEM LIMITE MODA FEMININA E MASCULINA;AVENIDA;NACOES UNIDAS;ESTACAO EXPERIMENTAL;RIO BRANCO;AC;68999347375;;jefrockk0@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002,4755503,4763602,4782201,4783102,4789001,5611201,5611203;Matriz com 0 Filiais;;ATIVA;16/05/2023;Sociedade Empres ria Limitada;16/05/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;16/05/2023;00/00/0000;R$ 70.000,00;PF-PF-;JEFFERSON REIS DE JESUS-LAURIANE SILVA DE MATOS REIS-
;63.816.675/0001-23;J. EDUARDO DE OLIVEIRA LTDA;MONTEIRO IMPORTADOS;AVENIDA;CASTELO BRANCO;CENTRO;SANTA LUZIA DO PARA;PA;83998734071;;jeduardo150317@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755501,4755502,4755503,4763601,4763602,4772500,4774100,4782201,4782202,4783101,4783102,4789001,4789099;Matriz com 0 Filiais;;ATIVA;20/01/2016;Sociedade Empres ria Limitada;20/01/2016;N;20/01/2016;31/03/2024;NAO;MICRO EMPRESA;SIMPLES NACIONAL;20/01/2016;00/00/0000;R$ 120.000,00;PF-;JEGISLAINE ALEXANDRE DE OLIVEIRA KUZNIEWSKI-
;13.499.621/0001-03;J K MOITA DA SILVA LTDA;R R MODAS;RUA;PASTOR SOZINHO;PROVEDOR I;SANTANA;AP;96991656399;;jkmsilva26@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4520001,4541206,4772500;Matriz com 0 Filiais;;ATIVA;03/11/2005;Sociedade Empres ria Limitada;19/06/2001;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/07/2007;00/00/0000;R$ 300.000,00;PF-PF-;JEMESSON LIMA DA SILVA-VANETE RODRIGUES DE LIMA VELOSO-
;61.239.255/0001-04;OREZINO E TORTOLA CONFECCOES LTDA;;AVENIDA;PORTO VELHO;CENTRO;CACOAL;RO;69992815417;0;conexaodamoda2025@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4641902,4642701,4642702,4755503;Matriz com 0 Filiais;;ATIVA;08/05/2024;Sociedade Empres ria Limitada;08/05/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;08/05/2024;00/00/0000;R$ 14.000,00;PF-PF-;JENIFFER JULIANA MIRANDA SILVA-RALPH ANDRE DA COSTA SANTOS-
;33.101.051/0001-69;VIZZION COM. DE ROUPAS E ACESSORIOS LTDA;VIZZION;TRAVESSA;SETE DE SETEMVBRO;CENTRO;CURUCA;PA;91985031925;;vizzion.br@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4120400,4712100,4743100,4744099,4751201,4752100,4753900,4772500,4782201;Matriz com 1 Filiais;;ATIVA;23/02/2023;Sociedade Empres ria Limitada;23/02/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;23/02/2023;00/00/0000;R$ 150.000,00;PF-;JENIVAL ALEIXO DA CRUZ-
;51.810.379/0001-36;MULTIGRAV LTDA;MULTIGRAV;RUA;ANGICO;PARAVIANA;BOA VISTA;RR;95981113180;0;multigrav@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;3101200,7729202,1813001,7739003,4753900,1813099,9529105,3103900;Matriz com 0 Filiais;;ATIVA;02/05/2024;Sociedade Empres ria Limitada;02/05/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;02/05/2024;00/00/0000;R$ 50.000,00;PF-;JENNIFER RODRIGUES NOLVAZ ARAUJO-
;63.838.983/0001-50;STAMPAREBV LTDA;STAMPARE ESTAMPAS & BORDADOS;AVENIDA;DOUTOR SYLVIO LOFEGO BOTELHO;CENTRO;BOA VISTA;RR;95981110200;0;stamparebv@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1340599,4755501,4755503,4763602;Matriz com 0 Filiais;;ATIVA;03/11/2005;Sociedade Empres ria Limitada;13/12/1985;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2020;00/00/0000;R$ 120.000,00;PF-;JENNYFER DE LIMA CARDOSO-
;60.532.937/0001-30;J C D L NOBRE LTDA;D'NOBRE SEMI JOIAS;RUA;MAJOR WILSON;FONTE BOA;CASTANHAL;PA;91991150477;;dnobresemijoias@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;;Matriz com 0 Filiais;;ATIVA;12/06/2025;Sociedade Empres ria Limitada;12/06/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;12/06/2025;00/00/0000;R$ 50.000,00;PF-PF-;JEOVA DA SILVA CACIQUE-ESTER MOREIRA DE SOUZA-
;52.499.079/0001-40;J T - COMERCIO E SERVICOS - LTDA;IS - CONFECCOES E ACESSORIOS;RUA;ESPERANCA;NOVO HORIZONTE;MAE DO RIO;PA;91985097978;;mjlfialho@bol.com.br;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4222702,4313400,4399103,4511102,4530703,4712100,4722901,4744099,7731400;Matriz com 0 Filiais;;ATIVA;10/01/2024;Sociedade Empres ria Limitada;24/03/1998;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2025;00/00/0000;R$ 200.000,00;PF-;JEREMIAS BENEDITO MACHADO DA SILVA-
;55.064.682/0001-98;JVJM COMERCIO DE ACESSORIOS E VESTUARIO LTDA;VM JOIAS;RUA;BELO HORIZONTE;ADRIANOPOLIS;MANAUS;AM;92984181439;;jefferson.fernando@outlook.com.br;;4783101;Com‚rcio varejista de artigos de joalheria;9511800,4781400,4789001,4751201,8599603,5229099,5320201;Matriz com 0 Filiais;;ATIVA;03/12/2024;Sociedade Empres ria Limitada;29/12/2021;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;29/12/2021;00/00/0000;R$ 50.000,00;PF-PF-PF-;JESIAS COSMO DA SILVA-ROSANGELA BARBOSA NERES-IRACI BARBOSA RAMOS-
;57.849.062/0001-90;JEFFERSON MOURA CARNEIRO LTDA;JEFASHION;RUA;DO ICAPOR;CENTRO;JUTAI;AM;97984122055;;jeffersonmooura007@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755502,4763602,4755503,4753900,4772500,4782201,4783102,4783101;Matriz com 0 Filiais;;ATIVA;16/02/2024;Sociedade Empres ria Limitada;16/02/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;16/02/2024;31/12/2025;R$ 100.000,00;PF-PF-;JESLEY OLIVEIRA DE JESUS-KARINA VIEIRA DE SOUSA MACENO-
;50.685.249/0001-56;J & L COMERCIO DE CONFECCOES LTDA;JL MODAS;AVENIDA;NORTE SUL;ELDORADO II;DOM ELISEU;PA;94992911807;;jeffersonreisr6@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755503,4759801,4772500,4782201,4782202,4789001;Matriz com 0 Filiais;;ATIVA;23/12/2022;Sociedade Empres ria Limitada;23/12/2022;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;23/12/2022;00/00/0000;R$ 15.000,00;PF-;JESSIANNE COSTA SILVA-
;24.016.290/0001-20;GR COMERCIO E SERVICOS LTDA;;AVENIDA;JUSCELINO KUBITSCHEK;CENTRO;NOVA BRASILANDIA DOESTE;RO;69984393093;;geis-alexandre@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4222702,4313400,4321500,4623106,4623109,4661300,4683400,4741500,4742300,4744001,4744003,4744099,4755502,4755503,4763601,4763602,4782201,4782202,4789001,4789099,5229002,7731400;Matriz com 0 Filiais;;ATIVA;14/07/2023;Sociedade Empres ria Limitada;14/07/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2024;00/00/0000;R$ 23.300,00;PF-;JESSICA AGDA ARRUDA VERAS FEITOSA-
;04.518.712/0001-58;V. R. DE L. VELOSO & CIA LTDA;NETTE;RUA;7 DE SETEMBRO;CENTRO;MANOEL URBANO;AC;68999867298;;net.loja@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4712100,4755502,4782201;Matriz com 0 Filiais;;ATIVA;22/02/2024;Sociedade Empres ria Limitada;22/02/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2025;31/12/2025;R$ 100.000,00;PF-;JESSICA ALINE RODRIGUES ALVES-
;55.056.607/0001-85;J S MODAS LTDA;J S MODAS;ALAMEDA;11;ELCIONE BARBALHO;SANTAREM;PA;91981744759;93991648479;jeniffersilva1904@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755503,4772500,4782201,4783101;Matriz com 0 Filiais;;ATIVA;30/01/2025;Sociedade Empres ria Limitada;30/01/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;30/01/2025;31/12/2025;R$ 100.000,00;PF-PF-;JESSICA ALINE RODRIGUES ALVES-JESSICA ALINE RODRIGUES ALVES-
;49.677.855/0001-40;CACAU BABY KIDS COMERCIO LTDA;CACAU BABY KIDS;AVENIDA;CAMETA;QUATRO BOCAS;TOME-ACU;PA;91991266396;;cacaubabykids.qb@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002,4751201,4754701,4755502,4755503,4759899,4761003,4763601,4772500,4782201,4782202,4789099;Matriz com 1 Filiais;;ATIVA;08/07/2025;Sociedade Empres ria Limitada;08/07/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;08/07/2025;00/00/0000;R$ 20.000,00;PF-PF-;JESSICA ALVES NONATO DURAES-JESSICA ALVES NONATO DURAES-
;38.491.481/0001-58;CACAU MANIA LTDA;CACAU MANIA;AVENIDA;BENIGNO GOES FILHO;CENTRO;TOME-ACU;PA;91991266396;;cacaumodas.ta@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002,4751201,4759899,4761003,4763601,4782201,4782202,7729202,8230001;Matriz com 0 Filiais;;ATIVA;23/08/2023;Sociedade Empres ria Limitada;23/08/2023;N;01/01/2019;01/01/2019;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;01/01/2024;00/00/0000;R$ 500.000,00;PF-;JESSICA BARBARA DA SILVA PAIVA-
;54.977.923/0001-27;J R NOLVAZ ARAUJO  LTDA;PINK PLUS;RUA;DOS COQUEIROS;JARDIM TROPICAL;OURO PRETO DO OESTE;RO;69992637705;;pinkpluzvariedades@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4641901,4642701,4721104,4753900,4754702,4755501,4755502,4755503,4759801,4759899,4761003,4763601,4763602,4763603,4772500,4774100,4782201,4782202,4783101,4783102,4789001,4789003;Matriz com 0 Filiais;;ATIVA;27/11/2024;Sociedade Empres ria Limitada;27/11/2024;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;27/11/2024;00/00/0000;R$ 50.000,00;PF-;JESSICA CAVANHA DA SILVA-
;10.205.532/0001-19;J. L. CARDOSO LTDA;EXCLUSIVA MODA FEMININA;RUA;17 DE NOVEMBRO;CENTRO;XAPURI;AC;68992259684;;jennyfercardoso111@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4744099,4753900,4754701,4754702,4755501,4772500,4782201,4783102;Matriz com 0 Filiais;;ATIVA;12/09/2024;Sociedade Empres ria Limitada;12/09/2024;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;12/09/2024;00/00/0000;R$ 400.000,00;PF-;JESSICA CERQUINHO BUSS-
;61.289.827/0001-51;SILVA E MOREIRA LTDA;CACIQUE MOREIRA MODAS;AVENIDA;JATUARANA;NOVA FLORESTA;PORTO VELHO;RO;69993276987;0;jeovandasilvacacique@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755503,4763602,4782201,4782202;Matriz com 0 Filiais;;ATIVA;21/10/2022;Sociedade Empres ria Limitada;21/10/2022;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;21/10/2022;00/00/0000;R$ 50.000,00;PF-PF-PF-PF-;JESSICA COLARES DA SILVA-JULLIANY KLIVYAN MUNIZ FERNANDES-JESSICA COLARES DA SILVA-JULLIANY KLIVYAN MUNIZ FERNANDES-
;02.446.674/0001-40;FENICE COMERCIO VAREJISTA DE BIJUTERIAS E ARTESANATOS LTDA;FENICE;RUA;ITACOATIARA;UNIAO;MANACAPURU;AM;92981200062;;fenice.mpu@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;4755502,4761003,4772500,4781400,4782201;Matriz com 0 Filiais;;ATIVA;15/05/2023;Sociedade Empres ria Limitada;15/05/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;01/01/2024;31/12/2024;R$ 30.000,00;PF-;JESSICA CORDEIRO MAIA-
;44.694.506/0001-13;JR.BOUTIQUES LTDA;JR.BOUTIQUES LTDA;AVENIDA;ALICE AIRES;CENTRO;SANTA ROSA DO TOCANTINS;TO;63991009846;;cosmojesias@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1412601,4772500,4782201,6920601,6920602;Matriz com 0 Filiais;;ATIVA;02/06/2022;Sociedade Empres ria Limitada;02/06/2022;N;02/06/2022;31/07/2024;NAO;MICRO EMPRESA;SIMPLES NACIONAL;02/06/2022;00/00/0000;R$ 200.000,00;PF-PF-;JESSICA CORREA DE SOUSA-JOICE FROTA MORAES-
;53.941.018/0001-54;VIEIRA & JESUS COMERCIO LTDA;LINDA ACESSORIOS FEMININOS;AVENIDA;D;CIDADE JARDIM;PARAUAPEBAS;PA;94991662696;0;lindaapbs@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;4712100,4723700,4772500,4774100,4781400,4782201,4782202,4783101,5611201;Matriz com 0 Filiais;;ATIVA;25/11/2022;Sociedade Empres ria Limitada;25/11/2022;N;25/11/2022;28/02/2025;NAO;MICRO EMPRESA;SIMPLES NACIONAL;25/11/2022;00/00/0000;R$ 5.000,00;PF-;JESSICA CRISTINA FERREIRA MENEZES-
;48.968.627/0001-67;UNICO JEANS COMERCIO DO VESTUARIO LTDA;UNICO JEANS;RUA;SOLON RODRIGUES PESSOA;PINTOLANDIA;BOA VISTA;RR;95981209065;;jessiannecostta@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782202,4782201,4755503,4755502,4763602,4783102,4762800,1412601,4772500;Matriz com 0 Filiais;;ATIVA;31/01/2013;Sociedade Empres ria Limitada;31/01/2013;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;31/01/2013;00/00/0000;R$ 130.000,00;PF-;JESSICA CRISTINY LOURENCO DA SILVA-
;51.425.757/0001-68;JESSICA FEITOSA COMERCIO LTDA;JE BOUTIQUE CONCEITO;RUA;10;UNI?O;PARAUAPEBAS;PA;98998522044;;gboutique@outlook.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201;Matriz com 0 Filiais;;ATIVA;20/11/2017;Sociedade Empres ria Limitada;20/11/2017;N;20/11/2017;31/01/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;20/11/2017;00/00/0000;R$ 100.000,00;PF-;JESSICA DEGOBI DE OLIVEIRA-
;54.014.491/0001-59;COMERCIAL DAS MALHAS LTDA;LOJAS VINTAO;AVENIDA;ARAGUAIA;ENTRONCAMENTO;REDENCAO;PA;63992139299;;atacadao.dasmalhas1@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4712100,4755503,4763601,4772500,4782201,4782202,4783102;Matriz com 0 Filiais;;ATIVA;01/03/2016;Sociedade Empres ria Limitada;01/03/2016;N;01/03/2016;31/12/2018;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/03/2016;00/00/0000;R$ 60.000,00;PF-PF-;JESSICA DOMINGOS BATISTA TEIXEIRA-JESSICA DOMINGOS BATISTA TEIXEIRA-
;26.223.109/0002-62;COMERCIAL DO VESTUARIO GURUPISUL LTDA;LOJA DO JEANS;AVENIDA;GOIAS;SETOR CENTRAL;GURUPI;TO;63985131365;;boutiquedosjeans16@outlook.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755502,4755503,4782201,4782202;Filial;;ATIVA;11/08/2021;Sociedade Empres ria Limitada;11/08/2021;N;11/08/2021;31/12/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;11/08/2021;00/00/0000;R$ 50.000,00;PF-;JESSICA DOS SANTOS ROCHA-
;59.199.429/0001-00;C M DAS MALHAS LTDA;MEGA MODA 20;AVENIDA;SETE DE SETEMBRO;CENTRO;CONCEICAO DO ARAGUAIA;PA;63992139299;;atacadao.dasmalhas1@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4712100,4755503,4763601,4772500,4782201,4782202,4783102;Matriz com 0 Filiais;;ATIVA;04/09/2025;Sociedade Empres ria Limitada;05/01/2021;N;05/01/2021;31/12/2021;NAO;MICRO EMPRESA;SIMPLES NACIONAL;05/01/2021;00/00/0000;R$ 100.000,00;PF-PF-;JESSICA DOS SANTOS SOARES-JOSE MARIA MONTEIRO DE MORAES JUNIOR-
;61.653.483/0001-18;BLISS COMERCIO DE ROUPAS LTDA;BLISS;ESTRADA;SANTO ANT?NIO;TRI?NGULO;PORTO VELHO;RO;69992786261;0;vocedebliss@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201,4783101,4789001;Matriz com 0 Filiais;;ATIVA;29/01/2021;Sociedade Empres ria Limitada;29/01/2021;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;29/01/2021;00/00/0000;R$ 10.000,00;PF-;JESSICA FABRO ALEGRIA VIEIRA-
;21.359.737/0002-56;J. B. DA S. PAIVA LTDA.;JEH PAIVA;ESTRADA;DA FLORESTA;FLORESTA SUL;RIO BRANCO;AC;68999879958;;escritoriojehpaiva@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755502,4755503,4772500,4782201,4782202,4783101,4783102,4789001;Filial;;ATIVA;09/03/2022;Sociedade Empres ria Limitada;09/03/2022;N;09/03/2022;30/06/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;09/03/2022;00/00/0000;R$ 120.000,00;PF-;JESSICA FELIX HENRIQUE-
